item, itemLabel
http://www.wikidata.org/entity/Q3111031, Gorgon
http://www.wikidata.org/entity/Q2539413, Fantomex
http://www.wikidata.org/entity/Q3071064, Fever Pitch
http://www.wikidata.org/entity/Q3389478, Pixie
http://www.wikidata.org/entity/Q2842673, Amelia Voght
http://www.wikidata.org/entity/Q3050923, Elias Bogan
http://www.wikidata.org/entity/Q3073668, Flex
http://www.wikidata.org/entity/Q3153196, Interloper
http://www.wikidata.org/entity/Q3543768, Hawkman
http://www.wikidata.org/entity/Q3525849, Thornn
http://www.wikidata.org/entity/Q3545394, Emplate
http://www.wikidata.org/entity/Q3570235, Wyre
http://www.wikidata.org/entity/Q3640951, Blindfold
http://www.wikidata.org/entity/Q3760162, Gentle
http://www.wikidata.org/entity/Q3772935, Golden Eagle
http://www.wikidata.org/entity/Q4020650, Wolf Cub
http://www.wikidata.org/entity/Q4746413, Aminedi
http://www.wikidata.org/entity/Q4879738, Beef
http://www.wikidata.org/entity/Q92622233, Maudie Miller
http://www.wikidata.org/entity/Q3747907, Forager
http://www.wikidata.org/entity/Q96417862, Bob Phantom
http://www.wikidata.org/entity/Q96908221, Ben Astoni
http://www.wikidata.org/entity/Q3040106, Druig
http://www.wikidata.org/entity/Q3640749, Black Racer
http://www.wikidata.org/entity/Q3772450, Glorious Godfrey
http://www.wikidata.org/entity/Q3991253, Tiger Mask
http://www.wikidata.org/entity/Q3576299, Zuras
http://www.wikidata.org/entity/Q3280860, Makkari
http://www.wikidata.org/entity/Q2365204, Mister Miracle
http://www.wikidata.org/entity/Q2597554, Amina Abdallah Arraf al Omari
http://www.wikidata.org/entity/Q2723865, Big Barda
http://www.wikidata.org/entity/Q159202, Lucius Fox
http://www.wikidata.org/entity/Q2974182, Sersi
http://www.wikidata.org/entity/Q3706302, Devilance
http://www.wikidata.org/entity/Q3748058, Forever People
http://www.wikidata.org/entity/Q3712442, Doctor Impossible
http://www.wikidata.org/entity/Q3714509, Doctor Bedlam
http://www.wikidata.org/entity/Q65086627, Henry
http://www.wikidata.org/entity/Q59644, Domino
http://www.wikidata.org/entity/Q2472374, Virman Vundabar
http://www.wikidata.org/entity/Q3316564, Miss Martian
http://www.wikidata.org/entity/Q85753851, Connie
http://www.wikidata.org/entity/Q64849709, Goenda Baradacharan
http://www.wikidata.org/entity/Q66732747, Count Scary
http://www.wikidata.org/entity/Q66942680, Zhong Fong
http://www.wikidata.org/entity/Q85759473, Thangching
http://www.wikidata.org/entity/Q857708, Cameron
http://www.wikidata.org/entity/Q1058262, Sodam Yat
http://www.wikidata.org/entity/Q1976616, Terminator
http://www.wikidata.org/entity/Q2713461, Claudia
http://www.wikidata.org/entity/Q2504688, Lilandra Neramani
http://www.wikidata.org/entity/Q1156071, Misha
http://www.wikidata.org/entity/Q1758483, Schuss
http://www.wikidata.org/entity/Q667887, Jack T. Chance
http://www.wikidata.org/entity/Q755230, Athena and Phevos
http://www.wikidata.org/entity/Q3126350, Hamato Yoshi
http://www.wikidata.org/entity/Q2341891, T-X
http://www.wikidata.org/entity/Q848360, Fuwa
http://www.wikidata.org/entity/Q952331, Graf Toren
http://www.wikidata.org/entity/Q826670, Lar Gand
http://www.wikidata.org/entity/Q1016063, Fu Niu Lele
http://www.wikidata.org/entity/Q2327890, T-1000
http://www.wikidata.org/entity/Q2345627, Hal Jordan
http://www.wikidata.org/entity/Q3000468, Gillian B. Loeb
http://www.wikidata.org/entity/Q3545041, Sabbac
http://www.wikidata.org/entity/Q3985214, Negasonic Teenage Warhead
http://www.wikidata.org/entity/Q2090128, Raikou
http://www.wikidata.org/entity/Q1207792, Lugia
http://www.wikidata.org/entity/Q2829437, Al the Octopus
http://www.wikidata.org/entity/Q3545619, "Bob,  Agent of Hydra"
http://www.wikidata.org/entity/Q3735669, Evil-Lyn
http://www.wikidata.org/entity/Q3853844, Medphyll
http://www.wikidata.org/entity/Q3966981, Spooky the Tuff Little Ghost
http://www.wikidata.org/entity/Q1748812, Ganthet
http://www.wikidata.org/entity/Q283523, Skin
http://www.wikidata.org/entity/Q554789, Doorman
http://www.wikidata.org/entity/Q2429447, Jade
http://www.wikidata.org/entity/Q2613302, Eric the Red
http://www.wikidata.org/entity/Q3276248, Sam
http://www.wikidata.org/entity/Q2556873, John Stewart
http://www.wikidata.org/entity/Q3665687, Ch'p
http://www.wikidata.org/entity/Q2422606, Mogo
http://www.wikidata.org/entity/Q718806, Proteus
http://www.wikidata.org/entity/Q288516, Ultimate Iron Man
http://www.wikidata.org/entity/Q578279, Firestar
http://www.wikidata.org/entity/Q2894908, Arisia Rrab
http://www.wikidata.org/entity/Q3080275, Lyo and Merly
http://www.wikidata.org/entity/Q602575, Shinobi Shaw
http://www.wikidata.org/entity/Q3020765, Deathbird
http://www.wikidata.org/entity/Q4762131, Angel Dust
http://www.wikidata.org/entity/Q4925596, Blaze
http://www.wikidata.org/entity/Q6375088, Katana
http://www.wikidata.org/entity/Q7289373, Rameses
http://www.wikidata.org/entity/Q5215763, Dandy
http://www.wikidata.org/entity/Q5271277, Diana Prince
http://www.wikidata.org/entity/Q5375407, Enchantress
http://www.wikidata.org/entity/Q7237599, April O'Neil
http://www.wikidata.org/entity/Q7156325, Paws
http://www.wikidata.org/entity/Q5364814, Ellen Dolan
http://www.wikidata.org/entity/Q6818736, Mercy Graves
http://www.wikidata.org/entity/Q7353178, Robita
http://www.wikidata.org/entity/Q7455136, Serpentor
http://www.wikidata.org/entity/Q7455540, Servalan
http://www.wikidata.org/entity/Q7488305, Shane Vendrell
http://www.wikidata.org/entity/Q7601608, Stardust the Super Wizard
http://www.wikidata.org/entity/Q7703568, Terri Alden
http://www.wikidata.org/entity/Q7735442, The Fun Girls
http://www.wikidata.org/entity/Q7740187, The Honourable Mr Justice Stephen Rawley
http://www.wikidata.org/entity/Q7747599, The Little Ghost Godfrey
http://www.wikidata.org/entity/Q7816878, Tom Merry
http://www.wikidata.org/entity/Q7830627, Toyo Harada
http://www.wikidata.org/entity/Q4664465, Abby Holland
http://www.wikidata.org/entity/Q4912847, Billy Kincaid
http://www.wikidata.org/entity/Q7372377, Roxanne Simpson
http://www.wikidata.org/entity/Q4193075, Zoich
http://www.wikidata.org/entity/Q5609068, Grigori Rasputin
http://www.wikidata.org/entity/Q4711525, Albert and Alberta Gator
http://www.wikidata.org/entity/Q4738985, Amabie
http://www.wikidata.org/entity/Q5003558, Buzz and Boomer
http://www.wikidata.org/entity/Q5096687, Chief Choc
http://www.wikidata.org/entity/Q5200940, Cyril the Swan
http://www.wikidata.org/entity/Q5496706, Freddie Falcon
http://www.wikidata.org/entity/Q5517225, Gainer the Gopher
http://www.wikidata.org/entity/Q5673670, Harry the Hornet
http://www.wikidata.org/entity/Q5714033, Hendrix the Husky
http://www.wikidata.org/entity/Q5878007, HokieBird
http://www.wikidata.org/entity/Q6168196, Jazz Bear
http://www.wikidata.org/entity/Q6308355, Julie Madison
http://www.wikidata.org/entity/Q6321780, Jünter
http://www.wikidata.org/entity/Q6686343, Louie the Laker
http://www.wikidata.org/entity/Q6794241, Mavis Beacon
http://www.wikidata.org/entity/Q7041550, Nittany Lion
http://www.wikidata.org/entity/Q7806852, Timmy the Timid Ghost
http://www.wikidata.org/entity/Q978851, Radioactive Man
http://www.wikidata.org/entity/Q1141527, Unus the Untouchable
http://www.wikidata.org/entity/Q1406012, Mikhail Rasputin
http://www.wikidata.org/entity/Q1756441, Black Tiger
http://www.wikidata.org/entity/Q5639605, Hairy Dawg
http://www.wikidata.org/entity/Q5767878, Hip Hop
http://www.wikidata.org/entity/Q7545959, Smokey
http://www.wikidata.org/entity/Q7303604, Red
http://www.wikidata.org/entity/Q7538745, Slapshot
http://www.wikidata.org/entity/Q6849386, Mike the Tiger
http://www.wikidata.org/entity/Q7063459, Notre Dame Leprechaun
http://www.wikidata.org/entity/Q7083709, Old Coaly
http://www.wikidata.org/entity/Q7969881, Warpaint
http://www.wikidata.org/entity/Q7171085, Peruna
http://www.wikidata.org/entity/Q7226425, Polygon Man
http://www.wikidata.org/entity/Q7241505, Presidents Race
http://www.wikidata.org/entity/Q7283780, Raider Red
http://www.wikidata.org/entity/Q7289241, Ramblin' Reck
http://www.wikidata.org/entity/Q7356053, Rocky the Bull
http://www.wikidata.org/entity/Q7409705, Sammy Bearkat
http://www.wikidata.org/entity/Q7966543, Walter Brown
http://www.wikidata.org/entity/Q7562136, Sonny the Cuckoo Bird
http://www.wikidata.org/entity/Q7573733, Sparky the Sun Devil
http://www.wikidata.org/entity/Q7597232, Staley Da Bear
http://www.wikidata.org/entity/Q7598803, Stanford Tree
http://www.wikidata.org/entity/Q8067524, Zax
http://www.wikidata.org/entity/Q7670996, TOM
http://www.wikidata.org/entity/Q7687054, Tarzán
http://www.wikidata.org/entity/Q7924949, Vic the Demon
http://www.wikidata.org/entity/Q7963526, Wally the Green Monster
http://www.wikidata.org/entity/Q7986869, West Virginia Mountaineer
http://www.wikidata.org/entity/Q96405549, Shining Knight
http://www.wikidata.org/entity/Q111047802, Siamorphe
http://www.wikidata.org/entity/Q7409823, Sammy Seminole
http://www.wikidata.org/entity/Q7409867, Sammy the Owl
http://www.wikidata.org/entity/Q7755321, The Oregon Duck
http://www.wikidata.org/entity/Q7811031, To Lucky
http://www.wikidata.org/entity/Q8060169, Yucca Mountain Johnny
http://www.wikidata.org/entity/Q8066026, Zanassu
http://www.wikidata.org/entity/Q92479272, Tasneem Qureishi
http://www.wikidata.org/entity/Q115104817, Arvoreen
http://www.wikidata.org/entity/Q115194540, Yurtrus
http://www.wikidata.org/entity/Q25339865, Hestia
http://www.wikidata.org/entity/Q97173217, L'Oiselle
http://www.wikidata.org/entity/Q1676714, JT LeRoy
http://www.wikidata.org/entity/Q6161376, Jascar
http://www.wikidata.org/entity/Q30602573, Hermes
http://www.wikidata.org/entity/Q6424825, Kochbiel
http://www.wikidata.org/entity/Q114039791, Jade Lovall
http://www.wikidata.org/entity/Q5545246, George Tirebiter
http://www.wikidata.org/entity/Q5599758, Great Pierogi Race
http://www.wikidata.org/entity/Q5673661, Harry the Husky
http://www.wikidata.org/entity/Q6274922, Jonathan the Husky
http://www.wikidata.org/entity/Q7235967, "Powder,  Copper and Coal"
http://www.wikidata.org/entity/Q1190508, P. D. Q. Bach
http://www.wikidata.org/entity/Q5749327, Carl Showalter
http://www.wikidata.org/entity/Q64876622, Alita
http://www.wikidata.org/entity/Q7974723, Watkyn Bassett
http://www.wikidata.org/entity/Q8003019, Will Pope
http://www.wikidata.org/entity/Q8072971, Zlata Waldheim
http://www.wikidata.org/entity/Q9050883, Nova Prime
http://www.wikidata.org/entity/Q9301864, Sayd
http://www.wikidata.org/entity/Q65053311, Licker
http://www.wikidata.org/entity/Q10749037, Lotso
http://www.wikidata.org/entity/Q11080510, Dǒumǔ
http://www.wikidata.org/entity/Q64569431, Zacian
http://www.wikidata.org/entity/Q65089609, This Man
http://www.wikidata.org/entity/Q96373479, Beyond the Grave
http://www.wikidata.org/entity/Q106611326, Godzilla
http://www.wikidata.org/entity/Q65067119, Ed Keating
http://www.wikidata.org/entity/Q64520001, Kibosh
http://www.wikidata.org/entity/Q65089015, Cross Marian
http://www.wikidata.org/entity/Q66754020, Forky
http://www.wikidata.org/entity/Q111181157, T.C. Bear
http://www.wikidata.org/entity/Q71411834, Rabbid Peach
http://www.wikidata.org/entity/Q72223181, Naoto Shirogane
http://www.wikidata.org/entity/Q51804, Shmi Skywalker
http://www.wikidata.org/entity/Q867810, Clark Kent
http://www.wikidata.org/entity/Q912640, Black Cat
http://www.wikidata.org/entity/Q738569, Kara Zor-El
http://www.wikidata.org/entity/Q1181328, Deathstroke
http://www.wikidata.org/entity/Q1055274, Juhani
http://www.wikidata.org/entity/Q52374, Cad Bane
http://www.wikidata.org/entity/Q767790, Danielle Moonstar
http://www.wikidata.org/entity/Q767804, Trevor Bruttenholm
http://www.wikidata.org/entity/Q1150975, Ben Urich
http://www.wikidata.org/entity/Q51799, Lando Calrissian
http://www.wikidata.org/entity/Q51803, Chewbacca
http://www.wikidata.org/entity/Q51770, Palpatine
http://www.wikidata.org/entity/Q51780, Grand Admiral Thrawn
http://www.wikidata.org/entity/Q51761, Starkiller
http://www.wikidata.org/entity/Q11934, Mickey Mouse
http://www.wikidata.org/entity/Q252309, Konqi
http://www.wikidata.org/entity/Q2400241, Kestrel
http://www.wikidata.org/entity/Q2418665, Mephisto
http://www.wikidata.org/entity/Q471234, Amik
http://www.wikidata.org/entity/Q302550, Kyle Rayner
http://www.wikidata.org/entity/Q573197, Waldi
http://www.wikidata.org/entity/Q385075, Boodikka
http://www.wikidata.org/entity/Q467273, Bill the Goat
http://www.wikidata.org/entity/Q495163, Hodori
http://www.wikidata.org/entity/Q510560, Tomar-Tu
http://www.wikidata.org/entity/Q649640, Demon Deacon
http://www.wikidata.org/entity/Q762919, Gabibbo
http://www.wikidata.org/entity/Q1191422, Groudon
http://www.wikidata.org/entity/Q51664, Jesus in Islam
http://www.wikidata.org/entity/Q59528, Guy Gardner
http://www.wikidata.org/entity/Q1050089, Longshot
http://www.wikidata.org/entity/Q1002884, Forge
http://www.wikidata.org/entity/Q968856, Rictor
http://www.wikidata.org/entity/Q3814201, Ke'Haan
http://www.wikidata.org/entity/Q4000721, Turytt
http://www.wikidata.org/entity/Q4905533, Big Daddy
http://www.wikidata.org/entity/Q5580173, Goldie
http://www.wikidata.org/entity/Q6122433, Schneemann
http://www.wikidata.org/entity/Q7290000, Rampage
http://www.wikidata.org/entity/Q7371858, Rowdy
http://www.wikidata.org/entity/Q7490589, Shasta
http://www.wikidata.org/entity/Q6111976, Roni
http://www.wikidata.org/entity/Q7847422, True Grit
http://www.wikidata.org/entity/Q7968420, War Eagle
http://www.wikidata.org/entity/Q3816975, Kreon
http://www.wikidata.org/entity/Q4805409, Ashley Davies
http://www.wikidata.org/entity/Q10797402, Lucy Lane
http://www.wikidata.org/entity/Q4910761, Bill Savage
http://www.wikidata.org/entity/Q4717159, Alex Healy
http://www.wikidata.org/entity/Q5358140, Electron
http://www.wikidata.org/entity/Q4925998, Blenda
http://www.wikidata.org/entity/Q9291384, Zor-El
http://www.wikidata.org/entity/Q748726, Tabitha Smith
http://www.wikidata.org/entity/Q3823123, Hidy and Howdy
http://www.wikidata.org/entity/Q3929722, Raker Qarrigat
http://www.wikidata.org/entity/Q3965016, Soranik Natu
http://www.wikidata.org/entity/Q4450438, 2014 Winter Olympic and Paralympic Games mascots
http://www.wikidata.org/entity/Q5235842, David Kano
http://www.wikidata.org/entity/Q5036830, Captain Trips
http://www.wikidata.org/entity/Q5862032, "Sukki,  Nokki,  Lekki,  and Tsukki"
http://www.wikidata.org/entity/Q3746641, Flodo Span
http://www.wikidata.org/entity/Q4866260, Basara Nekki
http://www.wikidata.org/entity/Q4879763, Beefcake the Mighty
http://www.wikidata.org/entity/Q5006127, C.I.D. Investigators
http://www.wikidata.org/entity/Q5087926, Chatterer
http://www.wikidata.org/entity/Q5293862, Donal Graeme
http://www.wikidata.org/entity/Q5296407, Donna Marco
http://www.wikidata.org/entity/Q5306053, Drawmij
http://www.wikidata.org/entity/Q5389079, Erimem
http://www.wikidata.org/entity/Q5528636, Gay Robot
http://www.wikidata.org/entity/Q5563189, Ginny Gordon
http://www.wikidata.org/entity/Q5742651, Hero Cruz
http://www.wikidata.org/entity/Q5800422, David Van Driessen
http://www.wikidata.org/entity/Q2142, Son Gokū
http://www.wikidata.org/entity/Q967429, Sunpyre
http://www.wikidata.org/entity/Q1406998, Collective Man
http://www.wikidata.org/entity/Q1407041, Evangeline Whedon
http://www.wikidata.org/entity/Q3755530, G'nort
http://www.wikidata.org/entity/Q5203157, D'Ken
http://www.wikidata.org/entity/Q6432784, Korvus
http://www.wikidata.org/entity/Q7302029, Rebel Black Bear
http://www.wikidata.org/entity/Q7357120, Rodney the Raven
http://www.wikidata.org/entity/Q7378123, Rufus the Bobcat
http://www.wikidata.org/entity/Q7379184, Rumble the Bison
http://www.wikidata.org/entity/Q7698192, Temoc
http://www.wikidata.org/entity/Q7798883, Thundar
http://www.wikidata.org/entity/Q7973415, Water Wally
http://www.wikidata.org/entity/Q3813977, Katma Tui
http://www.wikidata.org/entity/Q5300252, Simon Baz
http://www.wikidata.org/entity/Q2629940, Dash Rendar
http://www.wikidata.org/entity/Q2620997, Cheetah
http://www.wikidata.org/entity/Q2660482, Baxter Stockman
http://www.wikidata.org/entity/Q2604713, Arclight
http://www.wikidata.org/entity/Q2526061, Lara Lor-Van
http://www.wikidata.org/entity/Q2567497, Rachel Dawes
http://www.wikidata.org/entity/Q2485770, Darth Nihilus
http://www.wikidata.org/entity/Q2321516, Black Mask
http://www.wikidata.org/entity/Q2005691, Steel
http://www.wikidata.org/entity/Q2275950, Shatterstar
http://www.wikidata.org/entity/Q3595876, Aja
http://www.wikidata.org/entity/Q2204855, Darwin
http://www.wikidata.org/entity/Q6904626, Monte
http://www.wikidata.org/entity/Q1188045, Quinlan Vos
http://www.wikidata.org/entity/Q2745835, Bossk
http://www.wikidata.org/entity/Q3068232, Quicksand
http://www.wikidata.org/entity/Q2298077, Karen Page
http://www.wikidata.org/entity/Q3270344, Lélio
http://www.wikidata.org/entity/Q4905897, Big Jay
http://www.wikidata.org/entity/Q1992523, J. Jonah Jameson
http://www.wikidata.org/entity/Q3421381, Razor Fist
http://www.wikidata.org/entity/Q4048003, Rally Monkey
http://www.wikidata.org/entity/Q4794192, Army Mules
http://www.wikidata.org/entity/Q4927023, Blizzard T. Husky
http://www.wikidata.org/entity/Q5372522, Sparty
http://www.wikidata.org/entity/Q5627808, H'Angus
http://www.wikidata.org/entity/Q5877224, Hogettes
http://www.wikidata.org/entity/Q7109905, Otto the Orange
http://www.wikidata.org/entity/Q7185589, Phillie Phanatic
http://www.wikidata.org/entity/Q3810186, Joseph Buquet
http://www.wikidata.org/entity/Q2245247, Liz Sherman
http://www.wikidata.org/entity/Q2088654, Dev-Em
http://www.wikidata.org/entity/Q2526049, Nien Nunb
http://www.wikidata.org/entity/Q3859228, Mission Vao
http://www.wikidata.org/entity/Q2250762, Darth Traya
http://www.wikidata.org/entity/Q2952066, Sea Hag
http://www.wikidata.org/entity/Q3260906, R. Mika
http://www.wikidata.org/entity/Q3295049, King Marsile
http://www.wikidata.org/entity/Q3658090, Vir Cotto
http://www.wikidata.org/entity/Q3984799, Terry Berg
http://www.wikidata.org/entity/Q86762044, Fennec Shand
http://www.wikidata.org/entity/Q4838656, Bacchus
http://www.wikidata.org/entity/Q5490684, Frankenstein
http://www.wikidata.org/entity/Q5643112, Halloween Jack
